0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0.1380565911531448,1.0239999294281006,8.324991540575866e-07,0.2275075316429138,1.019612193107605,-0.0108881760388612,0.2998864650726318,0.9810037016868592,-0.0088633159175515,0.3696469664573669,0.9408649802207948,-0.012389120645821,0.4378662109375,0.9054812788963318,-0.016092287376523,0.2303646504878997,0.7729336619377136,0.0685484185814857,0.251894861459732,0.6527366042137146,0.0892599076032638,0.2682815790176391,0.5742815732955933,0.0886942371726036,0.2765320837497711,0.5093929171562195,0.080594278872013,0.1768177896738052,0.7289565205574036,0.0583736263215541,0.1875635385513305,0.5696219205856323,0.0779183134436607,0.2069019079208374,0.470531165599823,0.0661434680223465,0.2199983596801757,0.3962567746639251,0.0531682446599006,0.1278565675020218,0.7172030210494995,0.0412672124803066,0.1271350979804992,0.5609474182128906,0.0442253723740577,0.1396375149488449,0.4586852192878723,0.027106961235404,0.1515053957700729,0.3778161108493805,0.0126368422061204,0.0976568311452865,0.7466176748275757,0.0213499087840318,0.0961316674947738,0.6254938840866089,0.0107263885438442,0.0925873667001724,0.5478898882865906,0.0024636923335492,0.0902343839406967,0.4749267697334289,-0.0037074596621096
0.1572140008211136,1.0271549224853516,1.0223758408756112e-06,0.264669120311737,1.018726110458374,-0.0443264059722423,0.3533322215080261,0.9724262952804564,-0.0702991336584091,0.424218475818634,0.9215905666351318,-0.0938432440161705,0.4889537096023559,0.8817662000656128,-0.1159675940871238,0.3006431460380554,0.7301023006439209,-0.0157259050756692,0.341669499874115,0.624943733215332,-0.0272349175065755,0.3601781725883484,0.5557953715324402,-0.0402471683919429,0.3708182871341705,0.5017275810241699,-0.0509016811847686,0.2378003001213073,0.6931284666061401,-0.0130130192264914,0.2620738446712494,0.5555180311203003,-0.0199583414942026,0.2771027982234955,0.4670813083648681,-0.0312571078538894,0.2866319119930267,0.3948694765567779,-0.039497036486864,0.1749866008758545,0.6914712190628052,-0.0172347445040941,0.1815947443246841,0.5480170249938965,-0.0339689068496227,0.1846085488796234,0.4598107933998108,-0.0539516843855381,0.1872278153896331,0.3862279951572418,-0.066303826868534,0.1128897666931152,0.7171498537063599,-0.0253706518560647,0.0866412222385406,0.60623699426651,-0.0475695095956325,0.0705929696559906,0.5353332757949829,-0.0615668594837188,0.061657577753067,0.4722641706466675,-0.0684824287891388
0.1697406470775604,1.0435208082199097,9.1020666559416e-07,0.2687560319900512,1.0247323513031006,-0.03672581538558,0.3554468154907226,0.9667692184448242,-0.0553177744150161,0.432267427444458,0.9218080043792723,-0.0745840072631836,0.5006172060966492,0.8984636664390564,-0.09234319627285,0.3159195482730865,0.722501814365387,0.0021799823734909,0.3665616810321808,0.6159020662307739,-0.009307318367064,0.3926752209663391,0.545944333076477,-0.0239535011351108,0.4086644649505615,0.4928163886070251,-0.0354147367179393,0.2530986368656158,0.6851819157600403,0.0012896737316623,0.2862095832824707,0.5456284284591675,-0.0045221867039799,0.3027594983577728,0.4634367823600769,-0.0156378261744976,0.3140773177146911,0.3999989926815033,-0.0238222945481538,0.1901542842388153,0.6811124086380005,-0.0070214332081377,0.2027372866868972,0.5392847657203674,-0.0206274539232254,0.2103391140699386,0.4534278810024261,-0.0357517972588539,0.2167493402957916,0.385878175497055,-0.0454290546476841,0.1264256089925766,0.7064175009727478,-0.0197379793971776,0.1025127619504928,0.5974245667457581,-0.0381508134305477,0.0885792076587677,0.5241717100143433,-0.0475642830133438,0.0820924937725067,0.4592207968235016,-0.0514026470482349
0.9012494683265686,0.9833745956420898,1.1106533293059329e-06,0.8163056373596191,0.977935254573822,-0.0935177206993103,0.7373572587966919,0.9373563528060912,-0.1591529995203018,0.6519041657447815,0.9041100144386292,-0.2115155607461929,0.5687991976737976,0.8892319202423096,-0.2663809359073639,0.749214768409729,0.7042737603187561,-0.1341779083013534,0.7039862275123596,0.5779520273208618,-0.1928683668375015,0.6714500784873962,0.4951176643371582,-0.2370737344026565,0.6492825746536255,0.4223525524139404,-0.2688698768615722,0.8195196986198425,0.6594232320785522,-0.1203251257538795,0.7887426018714905,0.5027142763137817,-0.1740557104349136,0.7643461227416992,0.4016165137290954,-0.2128697335720062,0.7443153262138367,0.3172237277030945,-0.2415905594825744,0.891997218132019,0.6581352949142456,-0.1124504208564758,0.8756410479545593,0.5031587481498718,-0.1631300598382949,0.8625115752220154,0.4051552414894104,-0.1944582015275955,0.849285900592804,0.3217746317386627,-0.2164934873580932,0.9578739404678344,0.6853538155555725,-0.1106409057974815,0.9699888229370116,0.5644001960754395,-0.1549957543611526,0.9721208810806274,0.4861490130424499,-0.17599818110466,0.9720165133476256,0.413783460855484,-0.1905801743268966
0.860475480556488,0.9182164669036864,9.425194775758428e-07,0.7431060671806335,0.8922073841094971,-0.0295848306268453,0.6465787887573242,0.8194952011108398,-0.0441639237105846,0.5688790678977966,0.7635375261306763,-0.0589958056807518,0.4983197152614593,0.7419499754905701,-0.0726711302995681,0.6683501601219177,0.5896104574203491,0.0134847434237599,0.6186991333961487,0.4817346930503845,0.0037600204814225,0.5901004672050476,0.4134551286697387,-0.0149276182055473,0.5692355632781982,0.3521631360054016,-0.0316393189132213,0.7291722297668457,0.5444967150688171,0.006180424708873,0.6930216550827026,0.4117913246154785,0.0038489422295242,0.671133279800415,0.3222304582595825,-0.0110254660248756,0.656234860420227,0.249864399433136,-0.0248687863349914,0.7940351366996765,0.5358366370201111,-0.0091607766225934,0.773931622505188,0.4080927968025207,-0.0184715017676353,0.760543942451477,0.3276513814926147,-0.0332844220101833,0.7477437257766724,0.2606587707996368,-0.0463812500238418,0.8619903326034546,0.5567915439605713,-0.0289208721369504,0.8658328652381897,0.4544816315174103,-0.0398313365876674,0.8648887872695923,0.3893041312694549,-0.0454207472503185,0.8607750535011292,0.3299281597137451,-0.0504047684371471
0.8511722683906555,0.905787467956543,6.351647812152805e-07,0.74015212059021,0.8905221223831177,-0.0324458628892898,0.6419752240180969,0.819373607635498,-0.0478882305324077,0.5649258494377136,0.765080451965332,-0.0633223950862884,0.4967614412307739,0.7476639151573181,-0.0780568867921829,0.6692432165145874,0.5909610390663147,0.0023042608518153,0.6171444654464722,0.4758419990539551,-0.0138348909094929,0.5890673398971558,0.4073739051818847,-0.0341951213777065,0.5699108242988586,0.3480956554412842,-0.0512783750891685,0.7315467596054077,0.5477274656295776,-0.005123967770487,0.693294882774353,0.4030322134494781,-0.0135856224223971,0.6702090501785278,0.3184057772159576,-0.0293113980442285,0.654647707939148,0.2540436089038849,-0.0436594560742378,0.7968654632568359,0.5382355451583862,-0.0205567982047796,0.7730292081832886,0.3996912539005279,-0.0352154485881328,0.7580281496047974,0.3197126090526581,-0.0480656176805496,0.7449184656143188,0.2544178068637848,-0.0597750060260295,0.8630169630050659,0.5547756552696228,-0.0405721515417099,0.8663841485977173,0.4497400522232055,-0.0551415868103504,0.8668264150619507,0.3853601813316345,-0.059863194823265,0.866510272026062,0.3272320628166199,-0.0645422786474227
0.8210033774375916,0.8537365198135376,6.339291758195031e-07,0.7077291011810303,0.8440396189689636,-0.023689990863204,0.6093935966491699,0.7757828235626221,-0.0307071078568696,0.5351850390434265,0.7210149168968201,-0.0386771224439144,0.4712821841239929,0.711224377155304,-0.0459188558161258,0.6388962864875793,0.5529333353042603,0.0213122330605983,0.5855234265327454,0.4473026394844055,0.0201264973729848,0.5618890523910522,0.3872350454330444,0.0094322487711906,0.5456985235214233,0.3328118920326233,-0.0016675454098731,0.6958349943161011,0.5116852521896362,0.0153879234567284,0.6555624604225159,0.3784127235412597,0.0248964596539735,0.634782612323761,0.3051528036594391,0.0204354282468557,0.6209167838096619,0.2508018612861633,0.0125551084056496,0.7551022171974182,0.5030055046081543,0.001534757670015,0.7337646484375,0.3787409961223602,0.0032345696818083,0.719199001789093,0.3083850443363189,-0.0036603617481887,0.7054691314697266,0.2485803067684173,-0.0135512920096516,0.8163168430328369,0.5160080790519714,-0.0169375017285347,0.8220810890197754,0.4235446453094482,-0.0193931087851524,0.8215048313140869,0.3673718869686126,-0.0214867647737264,0.8183326125144958,0.3134623169898987,-0.0258547347038984
0.8208667635917664,0.8462254405021667,5.263393063614785e-07,0.7078731060028076,0.8418684601783752,-0.0255316086113452,0.606991171836853,0.777898907661438,-0.0340859107673168,0.5338069796562195,0.7208061218261719,-0.0434238277375698,0.4674544930458069,0.7082796096801758,-0.0518864206969738,0.6398152112960815,0.5541908740997314,0.0158333498984575,0.5888212323188782,0.4514045417308807,0.0073877023532986,0.5636046528816223,0.3906474709510803,-0.0078828651458024,0.5459119081497192,0.3372373878955841,-0.0215801652520895,0.6973394155502319,0.5125629901885986,0.0081012956798076,0.6572571992874146,0.3811403214931488,0.008202726021409,0.6346578598022461,0.304665744304657,-0.0016496133757755,0.6196570992469788,0.2468572556972503,-0.012178273871541,0.7576287388801575,0.5035947561264038,-0.0075841075740754,0.7364009022712708,0.3749809265136719,-0.0152468467131257,0.7215517163276672,0.3029694855213165,-0.0236555356532335,0.7087439894676208,0.2441926896572113,-0.0325649380683898,0.8197718262672424,0.5182012915611267,-0.0276589039713144,0.8237075805664062,0.4214932024478912,-0.036571979522705,0.822441816329956,0.363045871257782,-0.0387844927608966,0.8198785781860352,0.309752494096756,-0.0419517681002616
0.7988317608833313,0.8326154947280884,5.936999514233321e-07,0.6886057257652283,0.8271000385284424,-0.0196041967719793,0.5894488096237183,0.7576673030853271,-0.0214391648769378,0.5173771381378174,0.702076256275177,-0.0250716619193553,0.4541686177253723,0.690997302532196,-0.0277685523033142,0.6245368123054504,0.5405128598213196,0.028589678928256,0.5721662640571594,0.4371693134307861,0.0287851244211196,0.5461246967315674,0.3788447976112366,0.0197574701160192,0.5280311703681946,0.3251311779022217,0.0102361859753727,0.6790350675582886,0.4994471073150635,0.0213763061910867,0.6395520567893982,0.3675536513328552,0.0317852944135665,0.6182392835617065,0.2910153567790985,0.0295846797525882,0.6055313348770142,0.2372827231884002,0.0247338768094778,0.7380695939064026,0.4901597797870636,0.0060889991000294,0.7155951261520386,0.3653268218040466,0.00752016576007,0.7014434337615967,0.2952618896961212,0.0034216351341456,0.6893178224563599,0.2380134463310241,-0.0028274033684283,0.7977699041366577,0.5033037066459656,-0.0136238960549235,0.8022822141647339,0.4098455309867859,-0.0175644606351852,0.8033703565597534,0.3534971475601196,-0.0187943745404481,0.8041298985481262,0.3007574677467346,-0.0209017693996429
0.798374593257904,0.8256432414054871,5.221735932536831e-07,0.6877738237380981,0.8206865191459656,-0.0221476890146732,0.5885617733001709,0.7574683427810669,-0.0266963262110948,0.5171189308166504,0.7011781930923462,-0.0324431769549846,0.4527703523635864,0.6872162222862244,-0.0371550731360912,0.6221135854721069,0.5382140874862671,0.0250478778034448,0.5713083744049072,0.4375321269035339,0.0225364826619625,0.5472253561019897,0.3801459074020386,0.0108597744256258,0.5299248695373535,0.3280737996101379,-0.0006699198274873,0.678730845451355,0.4972565174102783,0.0175819769501686,0.6400045156478882,0.3678122758865356,0.0242972113192081,0.6195141077041626,0.2940320372581482,0.0183581095188856,0.6058465242385864,0.2405503988265991,0.010421359911561,0.7383543252944946,0.4886026382446289,0.0020686078350991,0.7159736156463623,0.363417387008667,-0.0004804494674317,0.7023500204086304,0.2950716912746429,-0.0062802662141621,0.6899537444114685,0.2391322553157806,-0.013664842583239,0.7991746068000793,0.502762496471405,-0.0177936237305402,0.8019731640815735,0.4097748100757599,-0.0234899893403053,0.80213862657547,0.35366091132164,-0.0244692340493202,0.8012465238571167,0.3007919192314148,-0.0268355347216129
